,xpath,label-key,index,guidance,file
2100,/CONTRACT_AWARD_DEFENCE/FD_CONTRACT_AWARD_DEFENCE/OBJECT_CONTRACT_INFORMATION_CONTRACT_AWARD_NOTICE_DEFENCE/TOTAL_FINAL_VALUE/COSTS_RANGE_AND_CURRENCY_WITH_VAT_RATE/RANGE_VALUE_COST/LOW_VALUE,,,,F18_CONTRACT_AWARD_DEFENCE.csv
2101,/CONTRACT_AWARD_DEFENCE/FD_CONTRACT_AWARD_DEFENCE/OBJECT_CONTRACT_INFORMATION_CONTRACT_AWARD_NOTICE_DEFENCE/TOTAL_FINAL_VALUE/COSTS_RANGE_AND_CURRENCY_WITH_VAT_RATE/RANGE_VALUE_COST/HIGH_VALUE,,,,F18_CONTRACT_AWARD_DEFENCE.csv
2102,/CONTRACT_AWARD_DEFENCE/FD_CONTRACT_AWARD_DEFENCE/OBJECT_CONTRACT_INFORMATION_CONTRACT_AWARD_NOTICE_DEFENCE/TOTAL_FINAL_VALUE/COSTS_RANGE_AND_CURRENCY_WITH_VAT_RATE/EXCLUDING_VAT,,,,F18_CONTRACT_AWARD_DEFENCE.csv
2103,/CONTRACT_AWARD_DEFENCE/FD_CONTRACT_AWARD_DEFENCE/OBJECT_CONTRACT_INFORMATION_CONTRACT_AWARD_NOTICE_DEFENCE/TOTAL_FINAL_VALUE/COSTS_RANGE_AND_CURRENCY_WITH_VAT_RATE/INCLUDING_VAT,,,,F18_CONTRACT_AWARD_DEFENCE.csv
2104,/CONTRACT_AWARD_DEFENCE/FD_CONTRACT_AWARD_DEFENCE/OBJECT_CONTRACT_INFORMATION_CONTRACT_AWARD_NOTICE_DEFENCE/TOTAL_FINAL_VALUE/COSTS_RANGE_AND_CURRENCY_WITH_VAT_RATE/INCLUDING_VAT/VAT_PRCT,,,,F18_CONTRACT_AWARD_DEFENCE.csv
2105,/CONTRACT_AWARD_DEFENCE/FD_CONTRACT_AWARD_DEFENCE/PROCEDURE_DEFINITION_CONTRACT_AWARD_NOTICE_DEFENCE,,,,F18_CONTRACT_AWARD_DEFENCE.csv
2106,/CONTRACT_AWARD_DEFENCE/FD_CONTRACT_AWARD_DEFENCE/PROCEDURE_DEFINITION_CONTRACT_AWARD_NOTICE_DEFENCE/TYPE_OF_PROCEDURE_CONTRACT_AWARD_DEFENCE,,,,F18_CONTRACT_AWARD_DEFENCE.csv
2107,/CONTRACT_AWARD_DEFENCE/FD_CONTRACT_AWARD_DEFENCE/PROCEDURE_DEFINITION_CONTRACT_AWARD_NOTICE_DEFENCE/TYPE_OF_PROCEDURE_CONTRACT_AWARD_DEFENCE/PT_RESTRICTED,,,,F18_CONTRACT_AWARD_DEFENCE.csv
2108,/CONTRACT_AWARD_DEFENCE/FD_CONTRACT_AWARD_DEFENCE/PROCEDURE_DEFINITION_CONTRACT_AWARD_NOTICE_DEFENCE/TYPE_OF_PROCEDURE_CONTRACT_AWARD_DEFENCE/PT_ACCELERATED_RESTRICTED,,,,F18_CONTRACT_AWARD_DEFENCE.csv
2109,/CONTRACT_AWARD_DEFENCE/FD_CONTRACT_AWARD_DEFENCE/PROCEDURE_DEFINITION_CONTRACT_AWARD_NOTICE_DEFENCE/TYPE_OF_PROCEDURE_CONTRACT_AWARD_DEFENCE/PT_COMPETITIVE_DIALOGUE,,,,F18_CONTRACT_AWARD_DEFENCE.csv
2110,/CONTRACT_AWARD_DEFENCE/FD_CONTRACT_AWARD_DEFENCE/PROCEDURE_DEFINITION_CONTRACT_AWARD_NOTICE_DEFENCE/TYPE_OF_PROCEDURE_CONTRACT_AWARD_DEFENCE/PT_NEGOTIATED_WITH_PUBLICATION_CONTRACT_NOTICE,,,,F18_CONTRACT_AWARD_DEFENCE.csv
2111,/CONTRACT_AWARD_DEFENCE/FD_CONTRACT_AWARD_DEFENCE/PROCEDURE_DEFINITION_CONTRACT_AWARD_NOTICE_DEFENCE/TYPE_OF_PROCEDURE_CONTRACT_AWARD_DEFENCE/PT_ACCELERATED_NEGOTIATED,,,,F18_CONTRACT_AWARD_DEFENCE.csv
2112,/CONTRACT_AWARD_DEFENCE/FD_CONTRACT_AWARD_DEFENCE/PROCEDURE_DEFINITION_CONTRACT_AWARD_NOTICE_DEFENCE/TYPE_OF_PROCEDURE_CONTRACT_AWARD_DEFENCE/F18_PT_NEGOTIATED_WITHOUT_PUBLICATION_CONTRACT_NOTICE,,,,F18_CONTRACT_AWARD_DEFENCE.csv
2113,/CONTRACT_AWARD_DEFENCE/FD_CONTRACT_AWARD_DEFENCE/PROCEDURE_DEFINITION_CONTRACT_AWARD_NOTICE_DEFENCE/TYPE_OF_PROCEDURE_CONTRACT_AWARD_DEFENCE/F18_PT_NEGOTIATED_WITHOUT_PUBLICATION_CONTRACT_NOTICE/ANNEX_D,,,,F18_CONTRACT_AWARD_DEFENCE.csv
2114,/CONTRACT_AWARD_DEFENCE/FD_CONTRACT_AWARD_DEFENCE/PROCEDURE_DEFINITION_CONTRACT_AWARD_NOTICE_DEFENCE/TYPE_OF_PROCEDURE_CONTRACT_AWARD_DEFENCE/F18_PT_NEGOTIATED_WITHOUT_PUBLICATION_CONTRACT_NOTICE/ANNEX_D/NO_OPEN_RESTRICTED,,,,F18_CONTRACT_AWARD_DEFENCE.csv
2115,/CONTRACT_AWARD_DEFENCE/FD_CONTRACT_AWARD_DEFENCE/PROCEDURE_DEFINITION_CONTRACT_AWARD_NOTICE_DEFENCE/TYPE_OF_PROCEDURE_CONTRACT_AWARD_DEFENCE/F18_PT_NEGOTIATED_WITHOUT_PUBLICATION_CONTRACT_NOTICE/ANNEX_D/ONLY_IRREGULAR_INACCEPTABLE_TENDERERS,,,,F18_CONTRACT_AWARD_DEFENCE.csv
2116,/CONTRACT_AWARD_DEFENCE/FD_CONTRACT_AWARD_DEFENCE/PROCEDURE_DEFINITION_CONTRACT_AWARD_NOTICE_DEFENCE/TYPE_OF_PROCEDURE_CONTRACT_AWARD_DEFENCE/F18_PT_NEGOTIATED_WITHOUT_PUBLICATION_CONTRACT_NOTICE/ANNEX_D/NO_ONLY_IRREGULAR_INACCEPTABLE_TENDERERS,,,,F18_CONTRACT_AWARD_DEFENCE.csv
2117,/CONTRACT_AWARD_DEFENCE/FD_CONTRACT_AWARD_DEFENCE/PROCEDURE_DEFINITION_CONTRACT_AWARD_NOTICE_DEFENCE/TYPE_OF_PROCEDURE_CONTRACT_AWARD_DEFENCE/F18_PT_NEGOTIATED_WITHOUT_PUBLICATION_CONTRACT_NOTICE/ANNEX_D/JUSTIFICATION_CHOICE_NEGOCIATED_PROCEDURE,,,,F18_CONTRACT_AWARD_DEFENCE.csv
2118,/CONTRACT_AWARD_DEFENCE/FD_CONTRACT_AWARD_DEFENCE/PROCEDURE_DEFINITION_CONTRACT_AWARD_NOTICE_DEFENCE/TYPE_OF_PROCEDURE_CONTRACT_AWARD_DEFENCE/F18_PT_NEGOTIATED_WITHOUT_PUBLICATION_CONTRACT_NOTICE/ANNEX_D/JUSTIFICATION_CHOICE_NEGOCIATED_PROCEDURE/PERIOD_FOR_PROCEDURE_INCOMPATIBLE_WITH_CRISIS,,,,F18_CONTRACT_AWARD_DEFENCE.csv
2119,/CONTRACT_AWARD_DEFENCE/FD_CONTRACT_AWARD_DEFENCE/PROCEDURE_DEFINITION_CONTRACT_AWARD_NOTICE_DEFENCE/TYPE_OF_PROCEDURE_CONTRACT_AWARD_DEFENCE/F18_PT_NEGOTIATED_WITHOUT_PUBLICATION_CONTRACT_NOTICE/ANNEX_D/JUSTIFICATION_CHOICE_NEGOCIATED_PROCEDURE/NO_PERIOD_FOR_PROCEDURE_INCOMPATIBLE_WITH_CRISIS,,,,F18_CONTRACT_AWARD_DEFENCE.csv
2120,/CONTRACT_AWARD_DEFENCE/FD_CONTRACT_AWARD_DEFENCE/PROCEDURE_DEFINITION_CONTRACT_AWARD_NOTICE_DEFENCE/TYPE_OF_PROCEDURE_CONTRACT_AWARD_DEFENCE/F18_PT_NEGOTIATED_WITHOUT_PUBLICATION_CONTRACT_NOTICE/ANNEX_D/JUSTIFICATION_CHOICE_NEGOCIATED_PROCEDURE/EXTREME_URGENCY_EVENTS_UNFORESEEABLE,,,,F18_CONTRACT_AWARD_DEFENCE.csv
2121,/CONTRACT_AWARD_DEFENCE/FD_CONTRACT_AWARD_DEFENCE/PROCEDURE_DEFINITION_CONTRACT_AWARD_NOTICE_DEFENCE/TYPE_OF_PROCEDURE_CONTRACT_AWARD_DEFENCE/F18_PT_NEGOTIATED_WITHOUT_PUBLICATION_CONTRACT_NOTICE/ANNEX_D/JUSTIFICATION_CHOICE_NEGOCIATED_PROCEDURE/NO_EXTREME_URGENCY_EVENTS_UNFORESEEABLE,,,,F18_CONTRACT_AWARD_DEFENCE.csv
2122,/CONTRACT_AWARD_DEFENCE/FD_CONTRACT_AWARD_DEFENCE/PROCEDURE_DEFINITION_CONTRACT_AWARD_NOTICE_DEFENCE/TYPE_OF_PROCEDURE_CONTRACT_AWARD_DEFENCE/F18_PT_NEGOTIATED_WITHOUT_PUBLICATION_CONTRACT_NOTICE/ANNEX_D/JUSTIFICATION_CHOICE_NEGOCIATED_PROCEDURE/REASONS_PROVIDED_PARTICULAR_TENDERER,,,,F18_CONTRACT_AWARD_DEFENCE.csv
2123,/CONTRACT_AWARD_DEFENCE/FD_CONTRACT_AWARD_DEFENCE/PROCEDURE_DEFINITION_CONTRACT_AWARD_NOTICE_DEFENCE/TYPE_OF_PROCEDURE_CONTRACT_AWARD_DEFENCE/F18_PT_NEGOTIATED_WITHOUT_PUBLICATION_CONTRACT_NOTICE/ANNEX_D/JUSTIFICATION_CHOICE_NEGOCIATED_PROCEDURE/REASONS_PROVIDED_PARTICULAR_TENDERER/REASONS_PROVIDED_PARTICULAR_TENDERER_TECHNICAL,,,,F18_CONTRACT_AWARD_DEFENCE.csv
2124,/CONTRACT_AWARD_DEFENCE/FD_CONTRACT_AWARD_DEFENCE/PROCEDURE_DEFINITION_CONTRACT_AWARD_NOTICE_DEFENCE/TYPE_OF_PROCEDURE_CONTRACT_AWARD_DEFENCE/F18_PT_NEGOTIATED_WITHOUT_PUBLICATION_CONTRACT_NOTICE/ANNEX_D/JUSTIFICATION_CHOICE_NEGOCIATED_PROCEDURE/REASONS_PROVIDED_PARTICULAR_TENDERER/REASONS_PROVIDED_PARTICULAR_TENDERER_EXCLUSIVE_RIGHTS,,,,F18_CONTRACT_AWARD_DEFENCE.csv
2125,/CONTRACT_AWARD_DEFENCE/FD_CONTRACT_AWARD_DEFENCE/PROCEDURE_DEFINITION_CONTRACT_AWARD_NOTICE_DEFENCE/TYPE_OF_PROCEDURE_CONTRACT_AWARD_DEFENCE/F18_PT_NEGOTIATED_WITHOUT_PUBLICATION_CONTRACT_NOTICE/ANNEX_D/JUSTIFICATION_CHOICE_NEGOCIATED_PROCEDURE/CONTRACT_RESEARCH_DIRECTIVE,,,,F18_CONTRACT_AWARD_DEFENCE.csv
2126,/CONTRACT_AWARD_DEFENCE/FD_CONTRACT_AWARD_DEFENCE/PROCEDURE_DEFINITION_CONTRACT_AWARD_NOTICE_DEFENCE/TYPE_OF_PROCEDURE_CONTRACT_AWARD_DEFENCE/F18_PT_NEGOTIATED_WITHOUT_PUBLICATION_CONTRACT_NOTICE/ANNEX_D/JUSTIFICATION_CHOICE_NEGOCIATED_PROCEDURE/NO_CONTRACT_RESEARCH_DIRECTIVE,,,,F18_CONTRACT_AWARD_DEFENCE.csv
2127,/CONTRACT_AWARD_DEFENCE/FD_CONTRACT_AWARD_DEFENCE/PROCEDURE_DEFINITION_CONTRACT_AWARD_NOTICE_DEFENCE/TYPE_OF_PROCEDURE_CONTRACT_AWARD_DEFENCE/F18_PT_NEGOTIATED_WITHOUT_PUBLICATION_CONTRACT_NOTICE/ANNEX_D/JUSTIFICATION_CHOICE_NEGOCIATED_PROCEDURE/MANUFACTURED_BY_DIRECTIVE,,,,F18_CONTRACT_AWARD_DEFENCE.csv
2128,/CONTRACT_AWARD_DEFENCE/FD_CONTRACT_AWARD_DEFENCE/PROCEDURE_DEFINITION_CONTRACT_AWARD_NOTICE_DEFENCE/TYPE_OF_PROCEDURE_CONTRACT_AWARD_DEFENCE/F18_PT_NEGOTIATED_WITHOUT_PUBLICATION_CONTRACT_NOTICE/ANNEX_D/JUSTIFICATION_CHOICE_NEGOCIATED_PROCEDURE/NO_MANUFACTURED_BY_DIRECTIVE,,,,F18_CONTRACT_AWARD_DEFENCE.csv
2129,/CONTRACT_AWARD_DEFENCE/FD_CONTRACT_AWARD_DEFENCE/PROCEDURE_DEFINITION_CONTRACT_AWARD_NOTICE_DEFENCE/TYPE_OF_PROCEDURE_CONTRACT_AWARD_DEFENCE/F18_PT_NEGOTIATED_WITHOUT_PUBLICATION_CONTRACT_NOTICE/ANNEX_D/JUSTIFICATION_CHOICE_NEGOCIATED_PROCEDURE/ADDITIONAL_WORKS,,,,F18_CONTRACT_AWARD_DEFENCE.csv
2130,/CONTRACT_AWARD_DEFENCE/FD_CONTRACT_AWARD_DEFENCE/PROCEDURE_DEFINITION_CONTRACT_AWARD_NOTICE_DEFENCE/TYPE_OF_PROCEDURE_CONTRACT_AWARD_DEFENCE/F18_PT_NEGOTIATED_WITHOUT_PUBLICATION_CONTRACT_NOTICE/ANNEX_D/JUSTIFICATION_CHOICE_NEGOCIATED_PROCEDURE/NO_ADDITIONAL_WORKS,,,,F18_CONTRACT_AWARD_DEFENCE.csv
2131,/CONTRACT_AWARD_DEFENCE/FD_CONTRACT_AWARD_DEFENCE/PROCEDURE_DEFINITION_CONTRACT_AWARD_NOTICE_DEFENCE/TYPE_OF_PROCEDURE_CONTRACT_AWARD_DEFENCE/F18_PT_NEGOTIATED_WITHOUT_PUBLICATION_CONTRACT_NOTICE/ANNEX_D/JUSTIFICATION_CHOICE_NEGOCIATED_PROCEDURE/SUPPLIES_QUOTED_PURCHASED_COMMODITY_MARKET,,,,F18_CONTRACT_AWARD_DEFENCE.csv
2132,/CONTRACT_AWARD_DEFENCE/FD_CONTRACT_AWARD_DEFENCE/PROCEDURE_DEFINITION_CONTRACT_AWARD_NOTICE_DEFENCE/TYPE_OF_PROCEDURE_CONTRACT_AWARD_DEFENCE/F18_PT_NEGOTIATED_WITHOUT_PUBLICATION_CONTRACT_NOTICE/ANNEX_D/JUSTIFICATION_CHOICE_NEGOCIATED_PROCEDURE/NO_SUPPLIES_QUOTED_PURCHASED_COMMODITY_MARKET,,,,F18_CONTRACT_AWARD_DEFENCE.csv
2133,/CONTRACT_AWARD_DEFENCE/FD_CONTRACT_AWARD_DEFENCE/PROCEDURE_DEFINITION_CONTRACT_AWARD_NOTICE_DEFENCE/TYPE_OF_PROCEDURE_CONTRACT_AWARD_DEFENCE/F18_PT_NEGOTIATED_WITHOUT_PUBLICATION_CONTRACT_NOTICE/ANNEX_D/JUSTIFICATION_CHOICE_NEGOCIATED_PROCEDURE/PURCHASE_SUPPLIES_ADVANTAGEOUS_TERMS,,,,F18_CONTRACT_AWARD_DEFENCE.csv
2134,/CONTRACT_AWARD_DEFENCE/FD_CONTRACT_AWARD_DEFENCE/PROCEDURE_DEFINITION_CONTRACT_AWARD_NOTICE_DEFENCE/TYPE_OF_PROCEDURE_CONTRACT_AWARD_DEFENCE/F18_PT_NEGOTIATED_WITHOUT_PUBLICATION_CONTRACT_NOTICE/ANNEX_D/JUSTIFICATION_CHOICE_NEGOCIATED_PROCEDURE/PURCHASE_SUPPLIES_ADVANTAGEOUS_TERMS/RECEIVERS_ARRANGEMENT_CREDITORS,,,,F18_CONTRACT_AWARD_DEFENCE.csv
2135,/CONTRACT_AWARD_DEFENCE/FD_CONTRACT_AWARD_DEFENCE/PROCEDURE_DEFINITION_CONTRACT_AWARD_NOTICE_DEFENCE/TYPE_OF_PROCEDURE_CONTRACT_AWARD_DEFENCE/F18_PT_NEGOTIATED_WITHOUT_PUBLICATION_CONTRACT_NOTICE/ANNEX_D/JUSTIFICATION_CHOICE_NEGOCIATED_PROCEDURE/PURCHASE_SUPPLIES_ADVANTAGEOUS_TERMS/SUPPLIER_WINDING_UP_BUSINESS,,,,F18_CONTRACT_AWARD_DEFENCE.csv
2136,/CONTRACT_AWARD_DEFENCE/FD_CONTRACT_AWARD_DEFENCE/PROCEDURE_DEFINITION_CONTRACT_AWARD_NOTICE_DEFENCE/TYPE_OF_PROCEDURE_CONTRACT_AWARD_DEFENCE/F18_PT_NEGOTIATED_WITHOUT_PUBLICATION_CONTRACT_NOTICE/ANNEX_D/JUSTIFICATION_CHOICE_NEGOCIATED_PROCEDURE/WORKS_REPETITION_EXISTING_WORKS,,,,F18_CONTRACT_AWARD_DEFENCE.csv
2137,/CONTRACT_AWARD_DEFENCE/FD_CONTRACT_AWARD_DEFENCE/PROCEDURE_DEFINITION_CONTRACT_AWARD_NOTICE_DEFENCE/TYPE_OF_PROCEDURE_CONTRACT_AWARD_DEFENCE/F18_PT_NEGOTIATED_WITHOUT_PUBLICATION_CONTRACT_NOTICE/ANNEX_D/JUSTIFICATION_CHOICE_NEGOCIATED_PROCEDURE/NO_WORKS_REPETITION_EXISTING_WORKS,,,,F18_CONTRACT_AWARD_DEFENCE.csv
2138,/CONTRACT_AWARD_DEFENCE/FD_CONTRACT_AWARD_DEFENCE/PROCEDURE_DEFINITION_CONTRACT_AWARD_NOTICE_DEFENCE/TYPE_OF_PROCEDURE_CONTRACT_AWARD_DEFENCE/F18_PT_NEGOTIATED_WITHOUT_PUBLICATION_CONTRACT_NOTICE/ANNEX_D/JUSTIFICATION_CHOICE_NEGOCIATED_PROCEDURE/AIR_MARITIME_TRANSPORT_FOR_ARMED_FORCES_DEPLOYMENT,,,,F18_CONTRACT_AWARD_DEFENCE.csv
2139,/CONTRACT_AWARD_DEFENCE/FD_CONTRACT_AWARD_DEFENCE/PROCEDURE_DEFINITION_CONTRACT_AWARD_NOTICE_DEFENCE/TYPE_OF_PROCEDURE_CONTRACT_AWARD_DEFENCE/F18_PT_NEGOTIATED_WITHOUT_PUBLICATION_CONTRACT_NOTICE/ANNEX_D/JUSTIFICATION_CHOICE_NEGOCIATED_PROCEDURE/NO_AIR_MARITIME_TRANSPORT_FOR_ARMED_FORCES_DEPLOYMENT,,,,F18_CONTRACT_AWARD_DEFENCE.csv
2140,/CONTRACT_AWARD_DEFENCE/FD_CONTRACT_AWARD_DEFENCE/PROCEDURE_DEFINITION_CONTRACT_AWARD_NOTICE_DEFENCE/TYPE_OF_PROCEDURE_CONTRACT_AWARD_DEFENCE/F18_PT_NEGOTIATED_WITHOUT_PUBLICATION_CONTRACT_NOTICE/ANNEX_D/OTHER_JUSTIFICATION,,,,F18_CONTRACT_AWARD_DEFENCE.csv
2141,/CONTRACT_AWARD_DEFENCE/FD_CONTRACT_AWARD_DEFENCE/PROCEDURE_DEFINITION_CONTRACT_AWARD_NOTICE_DEFENCE/TYPE_OF_PROCEDURE_CONTRACT_AWARD_DEFENCE/F18_PT_NEGOTIATED_WITHOUT_PUBLICATION_CONTRACT_NOTICE/ANNEX_D/OTHER_JUSTIFICATION/CONTRACT_SERVICES_LISTED_IN_DIRECTIVE,,,,F18_CONTRACT_AWARD_DEFENCE.csv
2142,/CONTRACT_AWARD_DEFENCE/FD_CONTRACT_AWARD_DEFENCE/PROCEDURE_DEFINITION_CONTRACT_AWARD_NOTICE_DEFENCE/TYPE_OF_PROCEDURE_CONTRACT_AWARD_DEFENCE/F18_PT_NEGOTIATED_WITHOUT_PUBLICATION_CONTRACT_NOTICE/ANNEX_D/OTHER_JUSTIFICATION/CONTRACT_SERVICES_OUTSIDE_DIRECTIVE,,,,F18_CONTRACT_AWARD_DEFENCE.csv
2143,/CONTRACT_AWARD_DEFENCE/FD_CONTRACT_AWARD_DEFENCE/PROCEDURE_DEFINITION_CONTRACT_AWARD_NOTICE_DEFENCE/TYPE_OF_PROCEDURE_CONTRACT_AWARD_DEFENCE/F18_PT_NEGOTIATED_WITHOUT_PUBLICATION_CONTRACT_NOTICE/ANNEX_D/REASON_CONTRACT_LAWFUL,,,,F18_CONTRACT_AWARD_DEFENCE.csv
2144,/CONTRACT_AWARD_DEFENCE/FD_CONTRACT_AWARD_DEFENCE/PROCEDURE_DEFINITION_CONTRACT_AWARD_NOTICE_DEFENCE/AWARD_CRITERIA_CONTRACT_AWARD_NOTICE_INFORMATION_DEFENCE,,,,F18_CONTRACT_AWARD_DEFENCE.csv
2145,/CONTRACT_AWARD_DEFENCE/FD_CONTRACT_AWARD_DEFENCE/PROCEDURE_DEFINITION_CONTRACT_AWARD_NOTICE_DEFENCE/AWARD_CRITERIA_CONTRACT_AWARD_NOTICE_INFORMATION_DEFENCE/AWARD_CRITERIA_DETAIL_F18,,,,F18_CONTRACT_AWARD_DEFENCE.csv
2146,/CONTRACT_AWARD_DEFENCE/FD_CONTRACT_AWARD_DEFENCE/PROCEDURE_DEFINITION_CONTRACT_AWARD_NOTICE_DEFENCE/AWARD_CRITERIA_CONTRACT_AWARD_NOTICE_INFORMATION_DEFENCE/AWARD_CRITERIA_DETAIL_F18/LOWEST_PRICE,,,,F18_CONTRACT_AWARD_DEFENCE.csv
2147,/CONTRACT_AWARD_DEFENCE/FD_CONTRACT_AWARD_DEFENCE/PROCEDURE_DEFINITION_CONTRACT_AWARD_NOTICE_DEFENCE/AWARD_CRITERIA_CONTRACT_AWARD_NOTICE_INFORMATION_DEFENCE/AWARD_CRITERIA_DETAIL_F18/MOST_ECONOMICALLY_ADVANTAGEOUS_TENDER_SHORT,,,,F18_CONTRACT_AWARD_DEFENCE.csv
2148,/CONTRACT_AWARD_DEFENCE/FD_CONTRACT_AWARD_DEFENCE/PROCEDURE_DEFINITION_CONTRACT_AWARD_NOTICE_DEFENCE/AWARD_CRITERIA_CONTRACT_AWARD_NOTICE_INFORMATION_DEFENCE/AWARD_CRITERIA_DETAIL_F18/MOST_ECONOMICALLY_ADVANTAGEOUS_TENDER_SHORT/CRITERIA_DEFINITION,,,,F18_CONTRACT_AWARD_DEFENCE.csv
2149,/CONTRACT_AWARD_DEFENCE/FD_CONTRACT_AWARD_DEFENCE/PROCEDURE_DEFINITION_CONTRACT_AWARD_NOTICE_DEFENCE/AWARD_CRITERIA_CONTRACT_AWARD_NOTICE_INFORMATION_DEFENCE/AWARD_CRITERIA_DETAIL_F18/MOST_ECONOMICALLY_ADVANTAGEOUS_TENDER_SHORT/CRITERIA_DEFINITION/ORDER_C,,,,F18_CONTRACT_AWARD_DEFENCE.csv
2150,/CONTRACT_AWARD_DEFENCE/FD_CONTRACT_AWARD_DEFENCE/PROCEDURE_DEFINITION_CONTRACT_AWARD_NOTICE_DEFENCE/AWARD_CRITERIA_CONTRACT_AWARD_NOTICE_INFORMATION_DEFENCE/AWARD_CRITERIA_DETAIL_F18/MOST_ECONOMICALLY_ADVANTAGEOUS_TENDER_SHORT/CRITERIA_DEFINITION/CRITERIA,,,,F18_CONTRACT_AWARD_DEFENCE.csv
2151,/CONTRACT_AWARD_DEFENCE/FD_CONTRACT_AWARD_DEFENCE/PROCEDURE_DEFINITION_CONTRACT_AWARD_NOTICE_DEFENCE/AWARD_CRITERIA_CONTRACT_AWARD_NOTICE_INFORMATION_DEFENCE/AWARD_CRITERIA_DETAIL_F18/MOST_ECONOMICALLY_ADVANTAGEOUS_TENDER_SHORT/CRITERIA_DEFINITION/WEIGHTING,,,,F18_CONTRACT_AWARD_DEFENCE.csv
2152,/CONTRACT_AWARD_DEFENCE/FD_CONTRACT_AWARD_DEFENCE/PROCEDURE_DEFINITION_CONTRACT_AWARD_NOTICE_DEFENCE/AWARD_CRITERIA_CONTRACT_AWARD_NOTICE_INFORMATION_DEFENCE/F18_IS_ELECTRONIC_AUCTION_USABLE,,,,F18_CONTRACT_AWARD_DEFENCE.csv
2153,/CONTRACT_AWARD_DEFENCE/FD_CONTRACT_AWARD_DEFENCE/PROCEDURE_DEFINITION_CONTRACT_AWARD_NOTICE_DEFENCE/ADMINISTRATIVE_INFORMATION_CONTRACT_AWARD_DEFENCE,,,,F18_CONTRACT_AWARD_DEFENCE.csv
2154,/CONTRACT_AWARD_DEFENCE/FD_CONTRACT_AWARD_DEFENCE/PROCEDURE_DEFINITION_CONTRACT_AWARD_NOTICE_DEFENCE/ADMINISTRATIVE_INFORMATION_CONTRACT_AWARD_DEFENCE/FILE_REFERENCE_NUMBER,,,,F18_CONTRACT_AWARD_DEFENCE.csv
2155,/CONTRACT_AWARD_DEFENCE/FD_CONTRACT_AWARD_DEFENCE/PROCEDURE_DEFINITION_CONTRACT_AWARD_NOTICE_DEFENCE/ADMINISTRATIVE_INFORMATION_CONTRACT_AWARD_DEFENCE/PREVIOUS_PUBLICATION_INFORMATION_NOTICE_F18,,,,F18_CONTRACT_AWARD_DEFENCE.csv
2156,/CONTRACT_AWARD_DEFENCE/FD_CONTRACT_AWARD_DEFENCE/PROCEDURE_DEFINITION_CONTRACT_AWARD_NOTICE_DEFENCE/ADMINISTRATIVE_INFORMATION_CONTRACT_AWARD_DEFENCE/PREVIOUS_PUBLICATION_INFORMATION_NOTICE_F18/PREVIOUS_PUBLICATION_EXISTS_F18,,,,F18_CONTRACT_AWARD_DEFENCE.csv
2157,/CONTRACT_AWARD_DEFENCE/FD_CONTRACT_AWARD_DEFENCE/PROCEDURE_DEFINITION_CONTRACT_AWARD_NOTICE_DEFENCE/ADMINISTRATIVE_INFORMATION_CONTRACT_AWARD_DEFENCE/PREVIOUS_PUBLICATION_INFORMATION_NOTICE_F18/PREVIOUS_PUBLICATION_EXISTS_F18/PREVIOUS_PUBLICATION_NOTICE_F18,,,,F18_CONTRACT_AWARD_DEFENCE.csv
2158,/CONTRACT_AWARD_DEFENCE/FD_CONTRACT_AWARD_DEFENCE/PROCEDURE_DEFINITION_CONTRACT_AWARD_NOTICE_DEFENCE/ADMINISTRATIVE_INFORMATION_CONTRACT_AWARD_DEFENCE/PREVIOUS_PUBLICATION_INFORMATION_NOTICE_F18/PREVIOUS_PUBLICATION_EXISTS_F18/PREVIOUS_PUBLICATION_NOTICE_F18/PREVIOUS_NOTICE_BUYER_PROFILE_F18,,,,F18_CONTRACT_AWARD_DEFENCE.csv
2159,/CONTRACT_AWARD_DEFENCE/FD_CONTRACT_AWARD_DEFENCE/PROCEDURE_DEFINITION_CONTRACT_AWARD_NOTICE_DEFENCE/ADMINISTRATIVE_INFORMATION_CONTRACT_AWARD_DEFENCE/PREVIOUS_PUBLICATION_INFORMATION_NOTICE_F18/PREVIOUS_PUBLICATION_EXISTS_F18/PREVIOUS_PUBLICATION_NOTICE_F18/PREVIOUS_NOTICE_BUYER_PROFILE_F18/@CHOICE,,,,F18_CONTRACT_AWARD_DEFENCE.csv
2160,/CONTRACT_AWARD_DEFENCE/FD_CONTRACT_AWARD_DEFENCE/PROCEDURE_DEFINITION_CONTRACT_AWARD_NOTICE_DEFENCE/ADMINISTRATIVE_INFORMATION_CONTRACT_AWARD_DEFENCE/PREVIOUS_PUBLICATION_INFORMATION_NOTICE_F18/PREVIOUS_PUBLICATION_EXISTS_F18/PREVIOUS_PUBLICATION_NOTICE_F18/NOTICE_NUMBER_OJ,,,,F18_CONTRACT_AWARD_DEFENCE.csv
2161,/CONTRACT_AWARD_DEFENCE/FD_CONTRACT_AWARD_DEFENCE/PROCEDURE_DEFINITION_CONTRACT_AWARD_NOTICE_DEFENCE/ADMINISTRATIVE_INFORMATION_CONTRACT_AWARD_DEFENCE/PREVIOUS_PUBLICATION_INFORMATION_NOTICE_F18/PREVIOUS_PUBLICATION_EXISTS_F18/PREVIOUS_PUBLICATION_NOTICE_F18/DATE_OJ,,,,F18_CONTRACT_AWARD_DEFENCE.csv
