ID,Name,Data type,Repeatable,Description,Legal Status,Level,Element,eformsNotice,sfNotice,XPATH
BT-536,Duration Start Date,Date,No,"The (estimated) date when the contract, framework agreement, dynamic purchasing system or qualification system will start.",O,VII.5.2,Start,38,20,/PriorInformationNotice/cac:ProcurementProjectLot/cac:ProcurementProject/cac:PlannedPeriod/cbc:StartDate
BT-536,Duration Start Date,Date,No,"The (estimated) date when the contract, framework agreement, dynamic purchasing system or qualification system will start.",O,VII.5.2,Start,39,20,/PriorInformationNotice/cac:ProcurementProjectLot/cac:ProcurementProject/cac:PlannedPeriod/cbc:StartDate
BT-536,Duration Start Date,Date,No,"The (estimated) date when the contract, framework agreement, dynamic purchasing system or qualification system will start.",O,new term,,4,1,/PriorInformationNotice/cac:ProcurementProjectLot/cac:ProcurementProject/cac:PlannedPeriod/cbc:StartDate
BT-536,Duration Start Date,Date,No,"The (estimated) date when the contract, framework agreement, dynamic purchasing system or qualification system will start.",O,new term,,4,21,/PriorInformationNotice/cac:ProcurementProjectLot/cac:ProcurementProject/cac:PlannedPeriod/cbc:StartDate
BT-536,Duration Start Date,Date,No,"The (estimated) date when the contract, framework agreement, dynamic purchasing system or qualification system will start.",O,VII.5.2,Start,40,20,/PriorInformationNotice/cac:ProcurementProjectLot/cac:ProcurementProject/cac:PlannedPeriod/cbc:StartDate
BT-536,Duration Start Date,Date,No,"The (estimated) date when the contract, framework agreement, dynamic purchasing system or qualification system will start.",O,new term,,5,22,/PriorInformationNotice/cac:ProcurementProjectLot/cac:ProcurementProject/cac:PlannedPeriod/cbc:StartDate
BT-536,Duration Start Date,Date,No,"The (estimated) date when the contract, framework agreement, dynamic purchasing system or qualification system will start.",O,new term,,5,4,/PriorInformationNotice/cac:ProcurementProjectLot/cac:ProcurementProject/cac:PlannedPeriod/cbc:StartDate
BT-536,Duration Start Date,Date,No,"The (estimated) date when the contract, framework agreement, dynamic purchasing system or qualification system will start.",O,B 4.2,Starting  (dd/mm/yyyy),6,16,/PriorInformationNotice/cac:ProcurementProjectLot/cac:ProcurementProject/cac:PlannedPeriod/cbc:StartDate
BT-536,Duration Start Date,Date,No,"The (estimated) date when the contract, framework agreement, dynamic purchasing system or qualification system will start.",O,II.6.3,or Scheduled date for start of works:,6,16,/PriorInformationNotice/cac:ProcurementProjectLot/cac:ProcurementProject/cac:PlannedPeriod/cbc:StartDate
BT-536,Duration Start Date,Date,No,"The (estimated) date when the contract, framework agreement, dynamic purchasing system or qualification system will start.",CM,II.2.7.2,Start,7,1,/PriorInformationNotice/cac:ProcurementProjectLot/cac:ProcurementProject/cac:PlannedPeriod/cbc:StartDate
BT-536,Duration Start Date,Date,No,"The (estimated) date when the contract, framework agreement, dynamic purchasing system or qualification system will start.",CM,II.2.7.2,Start,8,4,/PriorInformationNotice/cac:ProcurementProjectLot/cac:ProcurementProject/cac:PlannedPeriod/cbc:StartDate
BT-537,Duration End Date,Date,No,"The (estimated) date when the contract, framework agreement, dynamic purchasing system or qualification system will finish.",O,new term,,1,8,/PriorInformationNotice/cac:ProcurementProjectLot/cac:ProcurementProject/cac:PlannedPeriod/cbc:EndDate
BT-537,Duration End Date,Date,No,"The (estimated) date when the contract, framework agreement, dynamic purchasing system or qualification system will finish.",CM,II.2.7.3,End,10,1,/PriorInformationNotice/cac:ProcurementProjectLot/cac:ProcurementProject/cac:PlannedPeriod/cbc:EndDate
BT-537,Duration End Date,Date,No,"The (estimated) date when the contract, framework agreement, dynamic purchasing system or qualification system will finish.",CM,II.2.7.3,End,11,4,/PriorInformationNotice/cac:ProcurementProjectLot/cac:ProcurementProject/cac:PlannedPeriod/cbc:EndDate
BT-537,Duration End Date,Date,No,"The (estimated) date when the contract, framework agreement, dynamic purchasing system or qualification system will finish.",O,II.2.7.3,End,12,21,/PriorInformationNotice/cac:ProcurementProjectLot/cac:ProcurementProject/cac:PlannedPeriod/cbc:EndDate
BT-537,Duration End Date,Date,No,"The (estimated) date when the contract, framework agreement, dynamic purchasing system or qualification system will finish.",CM,II.2.8.2,End date,15,7,/PriorInformationNotice/cac:ProcurementProjectLot/cac:ProcurementProject/cac:PlannedPeriod/cbc:EndDate
BT-537,Duration End Date,Date,No,"The (estimated) date when the contract, framework agreement, dynamic purchasing system or qualification system will finish.",CM,II.2.7.3,End,16,2,/PriorInformationNotice/cac:ProcurementProjectLot/cac:ProcurementProject/cac:PlannedPeriod/cbc:EndDate
BT-537,Duration End Date,Date,No,"The (estimated) date when the contract, framework agreement, dynamic purchasing system or qualification system will finish.",CM,II.2.7.3,End,17,5,/PriorInformationNotice/cac:ProcurementProjectLot/cac:ProcurementProject/cac:PlannedPeriod/cbc:EndDate
BT-537,Duration End Date,Date,No,"The (estimated) date when the contract, framework agreement, dynamic purchasing system or qualification system will finish.",CM,B.4.3,Completion (dd/mm/yyyy),18,17,/PriorInformationNotice/cac:ProcurementProjectLot/cac:ProcurementProject/cac:PlannedPeriod/cbc:EndDate
BT-537,Duration End Date,Date,No,"The (estimated) date when the contract, framework agreement, dynamic purchasing system or qualification system will finish.",CM,II.1.3.3,Completion (dd/mm/yyyy),18,17,/PriorInformationNotice/cac:ProcurementProjectLot/cac:ProcurementProject/cac:PlannedPeriod/cbc:EndDate
BT-537,Duration End Date,Date,No,"The (estimated) date when the contract, framework agreement, dynamic purchasing system or qualification system will finish.",CM,II.2.7.3,End,19,24,/PriorInformationNotice/cac:ProcurementProjectLot/cac:ProcurementProject/cac:PlannedPeriod/cbc:EndDate
BT-537,Duration End Date,Date,No,"The (estimated) date when the contract, framework agreement, dynamic purchasing system or qualification system will finish.",O,new term,,2,8,/PriorInformationNotice/cac:ProcurementProjectLot/cac:ProcurementProject/cac:PlannedPeriod/cbc:EndDate
BT-537,Duration End Date,Date,No,"The (estimated) date when the contract, framework agreement, dynamic purchasing system or qualification system will finish.",O,II.2.7.3,End,20,21,/PriorInformationNotice/cac:ProcurementProjectLot/cac:ProcurementProject/cac:PlannedPeriod/cbc:EndDate
BT-537,Duration End Date,Date,No,"The (estimated) date when the contract, framework agreement, dynamic purchasing system or qualification system will finish.",O,II.2.7.3,End,21,22,/PriorInformationNotice/cac:ProcurementProjectLot/cac:ProcurementProject/cac:PlannedPeriod/cbc:EndDate
BT-537,Duration End Date,Date,No,"The (estimated) date when the contract, framework agreement, dynamic purchasing system or qualification system will finish.",CM,II.3.3,Completion (dd/mm/yyyy),22,19,/PriorInformationNotice/cac:ProcurementProjectLot/cac:ProcurementProject/cac:PlannedPeriod/cbc:EndDate
BT-537,Duration End Date,Date,No,"The (estimated) date when the contract, framework agreement, dynamic purchasing system or qualification system will finish.",O,new term,,25,15,/PriorInformationNotice/cac:ProcurementProjectLot/cac:ProcurementProject/cac:PlannedPeriod/cbc:EndDate
BT-537,Duration End Date,Date,No,"The (estimated) date when the contract, framework agreement, dynamic purchasing system or qualification system will finish.",O,new term,,26,15,/PriorInformationNotice/cac:ProcurementProjectLot/cac:ProcurementProject/cac:PlannedPeriod/cbc:EndDate
BT-537,Duration End Date,Date,No,"The (estimated) date when the contract, framework agreement, dynamic purchasing system or qualification system will finish.",O,new term,,27,15,/PriorInformationNotice/cac:ProcurementProjectLot/cac:ProcurementProject/cac:PlannedPeriod/cbc:EndDate
BT-537,Duration End Date,Date,No,"The (estimated) date when the contract, framework agreement, dynamic purchasing system or qualification system will finish.",O,new term,,28,15,/PriorInformationNotice/cac:ProcurementProjectLot/cac:ProcurementProject/cac:PlannedPeriod/cbc:EndDate
BT-537,Duration End Date,Date,No,"The (estimated) date when the contract, framework agreement, dynamic purchasing system or qualification system will finish.",O,new term,,29,3,/PriorInformationNotice/cac:ProcurementProjectLot/cac:ProcurementProject/cac:PlannedPeriod/cbc:EndDate
BT-537,Duration End Date,Date,No,"The (estimated) date when the contract, framework agreement, dynamic purchasing system or qualification system will finish.",O,II.2.7.3,End,3,22,/PriorInformationNotice/cac:ProcurementProjectLot/cac:ProcurementProject/cac:PlannedPeriod/cbc:EndDate
BT-537,Duration End Date,Date,No,"The (estimated) date when the contract, framework agreement, dynamic purchasing system or qualification system will finish.",O,new term,,3,8,/PriorInformationNotice/cac:ProcurementProjectLot/cac:ProcurementProject/cac:PlannedPeriod/cbc:EndDate
BT-537,Duration End Date,Date,No,"The (estimated) date when the contract, framework agreement, dynamic purchasing system or qualification system will finish.",O,new term,,30,6,/PriorInformationNotice/cac:ProcurementProjectLot/cac:ProcurementProject/cac:PlannedPeriod/cbc:EndDate
BT-537,Duration End Date,Date,No,"The (estimated) date when the contract, framework agreement, dynamic purchasing system or qualification system will finish.",O,new term,,31,18,/PriorInformationNotice/cac:ProcurementProjectLot/cac:ProcurementProject/cac:PlannedPeriod/cbc:EndDate
BT-537,Duration End Date,Date,No,"The (estimated) date when the contract, framework agreement, dynamic purchasing system or qualification system will finish.",O,II.2.7.3,End,32,25,/PriorInformationNotice/cac:ProcurementProjectLot/cac:ProcurementProject/cac:PlannedPeriod/cbc:EndDate
BT-537,Duration End Date,Date,No,"The (estimated) date when the contract, framework agreement, dynamic purchasing system or qualification system will finish.",O,new term,,33,21,/PriorInformationNotice/cac:ProcurementProjectLot/cac:ProcurementProject/cac:PlannedPeriod/cbc:EndDate
BT-537,Duration End Date,Date,No,"The (estimated) date when the contract, framework agreement, dynamic purchasing system or qualification system will finish.",O,new term,,34,21,/PriorInformationNotice/cac:ProcurementProjectLot/cac:ProcurementProject/cac:PlannedPeriod/cbc:EndDate
BT-537,Duration End Date,Date,No,"The (estimated) date when the contract, framework agreement, dynamic purchasing system or qualification system will finish.",O,II.2.7.3,End,35,23,/PriorInformationNotice/cac:ProcurementProjectLot/cac:ProcurementProject/cac:PlannedPeriod/cbc:EndDate
BT-537,Duration End Date,Date,No,"The (estimated) date when the contract, framework agreement, dynamic purchasing system or qualification system will finish.",O,VII.5.3,End,38,20,/PriorInformationNotice/cac:ProcurementProjectLot/cac:ProcurementProject/cac:PlannedPeriod/cbc:EndDate
BT-537,Duration End Date,Date,No,"The (estimated) date when the contract, framework agreement, dynamic purchasing system or qualification system will finish.",O,VII.5.3,End,39,20,/PriorInformationNotice/cac:ProcurementProjectLot/cac:ProcurementProject/cac:PlannedPeriod/cbc:EndDate
BT-537,Duration End Date,Date,No,"The (estimated) date when the contract, framework agreement, dynamic purchasing system or qualification system will finish.",O,new term,,4,1,/PriorInformationNotice/cac:ProcurementProjectLot/cac:ProcurementProject/cac:PlannedPeriod/cbc:EndDate
BT-537,Duration End Date,Date,No,"The (estimated) date when the contract, framework agreement, dynamic purchasing system or qualification system will finish.",O,new term,,4,21,/PriorInformationNotice/cac:ProcurementProjectLot/cac:ProcurementProject/cac:PlannedPeriod/cbc:EndDate
BT-537,Duration End Date,Date,No,"The (estimated) date when the contract, framework agreement, dynamic purchasing system or qualification system will finish.",O,VII.5.3,End,40,20,/PriorInformationNotice/cac:ProcurementProjectLot/cac:ProcurementProject/cac:PlannedPeriod/cbc:EndDate
BT-537,Duration End Date,Date,No,"The (estimated) date when the contract, framework agreement, dynamic purchasing system or qualification system will finish.",O,new term,,5,22,/PriorInformationNotice/cac:ProcurementProjectLot/cac:ProcurementProject/cac:PlannedPeriod/cbc:EndDate
BT-537,Duration End Date,Date,No,"The (estimated) date when the contract, framework agreement, dynamic purchasing system or qualification system will finish.",O,new term,,5,4,/PriorInformationNotice/cac:ProcurementProjectLot/cac:ProcurementProject/cac:PlannedPeriod/cbc:EndDate
BT-537,Duration End Date,Date,No,"The (estimated) date when the contract, framework agreement, dynamic purchasing system or qualification system will finish.",O,B.4.3,Completion (dd/mm/yyyy),6,16,/PriorInformationNotice/cac:ProcurementProjectLot/cac:ProcurementProject/cac:PlannedPeriod/cbc:EndDate
BT-537,Duration End Date,Date,No,"The (estimated) date when the contract, framework agreement, dynamic purchasing system or qualification system will finish.",O,II.6.4,Scheduled date for completion of works:,6,16,/PriorInformationNotice/cac:ProcurementProjectLot/cac:ProcurementProject/cac:PlannedPeriod/cbc:EndDate
BT-537,Duration End Date,Date,No,"The (estimated) date when the contract, framework agreement, dynamic purchasing system or qualification system will finish.",CM,II.2.7.3,End,7,1,/PriorInformationNotice/cac:ProcurementProjectLot/cac:ProcurementProject/cac:PlannedPeriod/cbc:EndDate
BT-537,Duration End Date,Date,No,"The (estimated) date when the contract, framework agreement, dynamic purchasing system or qualification system will finish.",CM,II.2.7.3,End,8,4,/PriorInformationNotice/cac:ProcurementProjectLot/cac:ProcurementProject/cac:PlannedPeriod/cbc:EndDate
BT-538,Duration Other,Code,No,"The duration is unknown, unlimited, etc.",O,new term,,1,8,/PriorInformationNotice/cac:ProcurementProjectLot/cac:ProcurementProject/cac:PlannedPeriod/cbc:DescriptionCode
BT-538,Duration Other,Code,No,"The duration is unknown, unlimited, etc.",CM,new term,,10,1,/PriorInformationNotice/cac:ProcurementProjectLot/cac:ProcurementProject/cac:PlannedPeriod/cbc:DescriptionCode
BT-538,Duration Other,Code,No,"The duration is unknown, unlimited, etc.",CM,new term,,11,4,/PriorInformationNotice/cac:ProcurementProjectLot/cac:ProcurementProject/cac:PlannedPeriod/cbc:DescriptionCode
BT-538,Duration Other,Code,No,"The duration is unknown, unlimited, etc.",O,new term,,12,21,/PriorInformationNotice/cac:ProcurementProjectLot/cac:ProcurementProject/cac:PlannedPeriod/cbc:DescriptionCode
BT-538,Duration Other,Code,No,"The duration is unknown, unlimited, etc.",CM,II.2.8.3,Indefinite duration,15,7,/PriorInformationNotice/cac:ProcurementProjectLot/cac:ProcurementProject/cac:PlannedPeriod/cbc:DescriptionCode
BT-538,Duration Other,Code,No,"The duration is unknown, unlimited, etc.",CM,new term,,16,2,/PriorInformationNotice/cac:ProcurementProjectLot/cac:ProcurementProject/cac:PlannedPeriod/cbc:DescriptionCode
BT-538,Duration Other,Code,No,"The duration is unknown, unlimited, etc.",CM,new term,,17,5,/PriorInformationNotice/cac:ProcurementProjectLot/cac:ProcurementProject/cac:PlannedPeriod/cbc:DescriptionCode
BT-538,Duration Other,Code,No,"The duration is unknown, unlimited, etc.",CM,new term,,18,17,/PriorInformationNotice/cac:ProcurementProjectLot/cac:ProcurementProject/cac:PlannedPeriod/cbc:DescriptionCode
BT-538,Duration Other,Code,No,"The duration is unknown, unlimited, etc.",CM,new term,,19,24,/PriorInformationNotice/cac:ProcurementProjectLot/cac:ProcurementProject/cac:PlannedPeriod/cbc:DescriptionCode
BT-538,Duration Other,Code,No,"The duration is unknown, unlimited, etc.",O,new term,,2,8,/PriorInformationNotice/cac:ProcurementProjectLot/cac:ProcurementProject/cac:PlannedPeriod/cbc:DescriptionCode
BT-538,Duration Other,Code,No,"The duration is unknown, unlimited, etc.",O,new term,,20,21,/PriorInformationNotice/cac:ProcurementProjectLot/cac:ProcurementProject/cac:PlannedPeriod/cbc:DescriptionCode
BT-538,Duration Other,Code,No,"The duration is unknown, unlimited, etc.",O,new term,,21,22,/PriorInformationNotice/cac:ProcurementProjectLot/cac:ProcurementProject/cac:PlannedPeriod/cbc:DescriptionCode
BT-538,Duration Other,Code,No,"The duration is unknown, unlimited, etc.",CM,new term,,22,19,/PriorInformationNotice/cac:ProcurementProjectLot/cac:ProcurementProject/cac:PlannedPeriod/cbc:DescriptionCode
BT-538,Duration Other,Code,No,"The duration is unknown, unlimited, etc.",O,new term,,25,15,/PriorInformationNotice/cac:ProcurementProjectLot/cac:ProcurementProject/cac:PlannedPeriod/cbc:DescriptionCode
BT-538,Duration Other,Code,No,"The duration is unknown, unlimited, etc.",O,new term,,26,15,/PriorInformationNotice/cac:ProcurementProjectLot/cac:ProcurementProject/cac:PlannedPeriod/cbc:DescriptionCode
BT-538,Duration Other,Code,No,"The duration is unknown, unlimited, etc.",O,new term,,27,15,/PriorInformationNotice/cac:ProcurementProjectLot/cac:ProcurementProject/cac:PlannedPeriod/cbc:DescriptionCode
BT-538,Duration Other,Code,No,"The duration is unknown, unlimited, etc.",O,new term,,28,15,/PriorInformationNotice/cac:ProcurementProjectLot/cac:ProcurementProject/cac:PlannedPeriod/cbc:DescriptionCode
BT-538,Duration Other,Code,No,"The duration is unknown, unlimited, etc.",O,new term,,29,3,/PriorInformationNotice/cac:ProcurementProjectLot/cac:ProcurementProject/cac:PlannedPeriod/cbc:DescriptionCode
BT-538,Duration Other,Code,No,"The duration is unknown, unlimited, etc.",O,new term,,3,22,/PriorInformationNotice/cac:ProcurementProjectLot/cac:ProcurementProject/cac:PlannedPeriod/cbc:DescriptionCode
BT-538,Duration Other,Code,No,"The duration is unknown, unlimited, etc.",O,new term,,3,8,/PriorInformationNotice/cac:ProcurementProjectLot/cac:ProcurementProject/cac:PlannedPeriod/cbc:DescriptionCode
BT-538,Duration Other,Code,No,"The duration is unknown, unlimited, etc.",O,new term,,30,6,/PriorInformationNotice/cac:ProcurementProjectLot/cac:ProcurementProject/cac:PlannedPeriod/cbc:DescriptionCode
BT-538,Duration Other,Code,No,"The duration is unknown, unlimited, etc.",O,new term,,31,18,/PriorInformationNotice/cac:ProcurementProjectLot/cac:ProcurementProject/cac:PlannedPeriod/cbc:DescriptionCode
BT-538,Duration Other,Code,No,"The duration is unknown, unlimited, etc.",O,new term,,32,25,/PriorInformationNotice/cac:ProcurementProjectLot/cac:ProcurementProject/cac:PlannedPeriod/cbc:DescriptionCode
BT-538,Duration Other,Code,No,"The duration is unknown, unlimited, etc.",O,new term,,33,21,/PriorInformationNotice/cac:ProcurementProjectLot/cac:ProcurementProject/cac:PlannedPeriod/cbc:DescriptionCode
BT-538,Duration Other,Code,No,"The duration is unknown, unlimited, etc.",O,new term,,34,21,/PriorInformationNotice/cac:ProcurementProjectLot/cac:ProcurementProject/cac:PlannedPeriod/cbc:DescriptionCode
BT-538,Duration Other,Code,No,"The duration is unknown, unlimited, etc.",O,new term,,35,23,/PriorInformationNotice/cac:ProcurementProjectLot/cac:ProcurementProject/cac:PlannedPeriod/cbc:DescriptionCode
BT-538,Duration Other,Code,No,"The duration is unknown, unlimited, etc.",O,new term,,38,20,/PriorInformationNotice/cac:ProcurementProjectLot/cac:ProcurementProject/cac:PlannedPeriod/cbc:DescriptionCode
BT-538,Duration Other,Code,No,"The duration is unknown, unlimited, etc.",O,new term,,39,20,/PriorInformationNotice/cac:ProcurementProjectLot/cac:ProcurementProject/cac:PlannedPeriod/cbc:DescriptionCode
BT-538,Duration Other,Code,No,"The duration is unknown, unlimited, etc.",O,new term,,4,1,/PriorInformationNotice/cac:ProcurementProjectLot/cac:ProcurementProject/cac:PlannedPeriod/cbc:DescriptionCode
BT-538,Duration Other,Code,No,"The duration is unknown, unlimited, etc.",O,new term,,4,21,/PriorInformationNotice/cac:ProcurementProjectLot/cac:ProcurementProject/cac:PlannedPeriod/cbc:DescriptionCode
BT-538,Duration Other,Code,No,"The duration is unknown, unlimited, etc.",O,new term,,40,20,/PriorInformationNotice/cac:ProcurementProjectLot/cac:ProcurementProject/cac:PlannedPeriod/cbc:DescriptionCode
BT-538,Duration Other,Code,No,"The duration is unknown, unlimited, etc.",O,new term,,5,22,/PriorInformationNotice/cac:ProcurementProjectLot/cac:ProcurementProject/cac:PlannedPeriod/cbc:DescriptionCode
BT-538,Duration Other,Code,No,"The duration is unknown, unlimited, etc.",O,new term,,5,4,/PriorInformationNotice/cac:ProcurementProjectLot/cac:ProcurementProject/cac:PlannedPeriod/cbc:DescriptionCode
BT-538,Duration Other,Code,No,"The duration is unknown, unlimited, etc.",O,new term,,6,16,/PriorInformationNotice/cac:ProcurementProjectLot/cac:ProcurementProject/cac:PlannedPeriod/cbc:DescriptionCode
BT-538,Duration Other,Code,No,"The duration is unknown, unlimited, etc.",CM,new term,,7,1,/PriorInformationNotice/cac:ProcurementProjectLot/cac:ProcurementProject/cac:PlannedPeriod/cbc:DescriptionCode
BT-538,Duration Other,Code,No,"The duration is unknown, unlimited, etc.",CM,new term,,8,4,/PriorInformationNotice/cac:ProcurementProjectLot/cac:ProcurementProject/cac:PlannedPeriod/cbc:DescriptionCode
BT-539,Award Criterion Type,Code,No,"Whether the criterion concerns the price, the cost, or a non-price non-cost attribute of the tender. (Price is the acquisition price; cost is any other non-price monetary criterion.)",O,II.2.5.1.1,Quality criterion – Name: / Weighting:,10,1,/*/cac:ProcurementProjectLot/cac:TenderingTerms/cac:AwardingTerms/cac:AwardingCriterion/cac:SubordinateAwardingCriterion/cbc:AwardingCriterionTypeCode[@listName='award-criterion-type']
BT-539,Award Criterion Type,Code,No,"Whether the criterion concerns the price, the cost, or a non-price non-cost attribute of the tender. (Price is the acquisition price; cost is any other non-price monetary criterion.)",O,II.2.5.1.2,Cost criterion – Name: / Weighting:,10,1,/*/cac:ProcurementProjectLot/cac:TenderingTerms/cac:AwardingTerms/cac:AwardingCriterion/cac:SubordinateAwardingCriterion/cbc:AwardingCriterionTypeCode[@listName='award-criterion-type']
BT-539,Award Criterion Type,Code,No,"Whether the criterion concerns the price, the cost, or a non-price non-cost attribute of the tender. (Price is the acquisition price; cost is any other non-price monetary criterion.)",O,II.2.5.1.3,Price – Weighting,10,1,/*/cac:ProcurementProjectLot/cac:TenderingTerms/cac:AwardingTerms/cac:AwardingCriterion/cac:SubordinateAwardingCriterion/cbc:AwardingCriterionTypeCode[@listName='award-criterion-type']
BT-539,Award Criterion Type,Code,No,"Whether the criterion concerns the price, the cost, or a non-price non-cost attribute of the tender. (Price is the acquisition price; cost is any other non-price monetary criterion.)",O,II.2.5.1.1,Quality criterion – Name: / Weighting:,11,4,/*/cac:ProcurementProjectLot/cac:TenderingTerms/cac:AwardingTerms/cac:AwardingCriterion/cac:SubordinateAwardingCriterion/cbc:AwardingCriterionTypeCode[@listName='award-criterion-type']
BT-539,Award Criterion Type,Code,No,"Whether the criterion concerns the price, the cost, or a non-price non-cost attribute of the tender. (Price is the acquisition price; cost is any other non-price monetary criterion.)",O,II.2.5.1.2,Cost criterion – Name: / Weighting:,11,4,/*/cac:ProcurementProjectLot/cac:TenderingTerms/cac:AwardingTerms/cac:AwardingCriterion/cac:SubordinateAwardingCriterion/cbc:AwardingCriterionTypeCode[@listName='award-criterion-type']
BT-539,Award Criterion Type,Code,No,"Whether the criterion concerns the price, the cost, or a non-price non-cost attribute of the tender. (Price is the acquisition price; cost is any other non-price monetary criterion.)",O,II.2.5.1.3,Price – Weighting,11,4,/*/cac:ProcurementProjectLot/cac:TenderingTerms/cac:AwardingTerms/cac:AwardingCriterion/cac:SubordinateAwardingCriterion/cbc:AwardingCriterionTypeCode[@listName='award-criterion-type']
BT-539,Award Criterion Type,Code,No,"Whether the criterion concerns the price, the cost, or a non-price non-cost attribute of the tender. (Price is the acquisition price; cost is any other non-price monetary criterion.)",O,new term,,12,21,/*/cac:ProcurementProjectLot/cac:TenderingTerms/cac:AwardingTerms/cac:AwardingCriterion/cac:SubordinateAwardingCriterion/cbc:AwardingCriterionTypeCode[@listName='award-criterion-type']
BT-539,Award Criterion Type,Code,No,"Whether the criterion concerns the price, the cost, or a non-price non-cost attribute of the tender. (Price is the acquisition price; cost is any other non-price monetary criterion.)",O,II.2.5.1.1,Quality criterion – Name: / Weighting:,15,7,/*/cac:ProcurementProjectLot/cac:TenderingTerms/cac:AwardingTerms/cac:AwardingCriterion/cac:SubordinateAwardingCriterion/cbc:AwardingCriterionTypeCode[@listName='award-criterion-type']
BT-539,Award Criterion Type,Code,No,"Whether the criterion concerns the price, the cost, or a non-price non-cost attribute of the tender. (Price is the acquisition price; cost is any other non-price monetary criterion.)",O,II.2.5.1.2,Cost criterion – Name: / Weighting:,15,7,/*/cac:ProcurementProjectLot/cac:TenderingTerms/cac:AwardingTerms/cac:AwardingCriterion/cac:SubordinateAwardingCriterion/cbc:AwardingCriterionTypeCode[@listName='award-criterion-type']
BT-539,Award Criterion Type,Code,No,"Whether the criterion concerns the price, the cost, or a non-price non-cost attribute of the tender. (Price is the acquisition price; cost is any other non-price monetary criterion.)",O,II.2.5.1.3,Price – Weighting,15,7,/*/cac:ProcurementProjectLot/cac:TenderingTerms/cac:AwardingTerms/cac:AwardingCriterion/cac:SubordinateAwardingCriterion/cbc:AwardingCriterionTypeCode[@listName='award-criterion-type']
BT-539,Award Criterion Type,Code,No,"Whether the criterion concerns the price, the cost, or a non-price non-cost attribute of the tender. (Price is the acquisition price; cost is any other non-price monetary criterion.)",O,II.2.5.1.1,Quality criterion – Name: / Weighting:,16,2,/*/cac:ProcurementProjectLot/cac:TenderingTerms/cac:AwardingTerms/cac:AwardingCriterion/cac:SubordinateAwardingCriterion/cbc:AwardingCriterionTypeCode[@listName='award-criterion-type']
BT-539,Award Criterion Type,Code,No,"Whether the criterion concerns the price, the cost, or a non-price non-cost attribute of the tender. (Price is the acquisition price; cost is any other non-price monetary criterion.)",O,II.2.5.1.2,Cost criterion – Name: / Weighting:,16,2,/*/cac:ProcurementProjectLot/cac:TenderingTerms/cac:AwardingTerms/cac:AwardingCriterion/cac:SubordinateAwardingCriterion/cbc:AwardingCriterionTypeCode[@listName='award-criterion-type']
BT-539,Award Criterion Type,Code,No,"Whether the criterion concerns the price, the cost, or a non-price non-cost attribute of the tender. (Price is the acquisition price; cost is any other non-price monetary criterion.)",O,II.2.5.1.3,Price – Weighting,16,2,/*/cac:ProcurementProjectLot/cac:TenderingTerms/cac:AwardingTerms/cac:AwardingCriterion/cac:SubordinateAwardingCriterion/cbc:AwardingCriterionTypeCode[@listName='award-criterion-type']
BT-539,Award Criterion Type,Code,No,"Whether the criterion concerns the price, the cost, or a non-price non-cost attribute of the tender. (Price is the acquisition price; cost is any other non-price monetary criterion.)",O,II.2.5.1.1,Quality criterion – Name: / Weighting:,17,5,/*/cac:ProcurementProjectLot/cac:TenderingTerms/cac:AwardingTerms/cac:AwardingCriterion/cac:SubordinateAwardingCriterion/cbc:AwardingCriterionTypeCode[@listName='award-criterion-type']
BT-539,Award Criterion Type,Code,No,"Whether the criterion concerns the price, the cost, or a non-price non-cost attribute of the tender. (Price is the acquisition price; cost is any other non-price monetary criterion.)",O,II.2.5.1.2,Cost criterion – Name: / Weighting:,17,5,/*/cac:ProcurementProjectLot/cac:TenderingTerms/cac:AwardingTerms/cac:AwardingCriterion/cac:SubordinateAwardingCriterion/cbc:AwardingCriterionTypeCode[@listName='award-criterion-type']
BT-539,Award Criterion Type,Code,No,"Whether the criterion concerns the price, the cost, or a non-price non-cost attribute of the tender. (Price is the acquisition price; cost is any other non-price monetary criterion.)",O,II.2.5.1.3,Price – Weighting,17,5,/*/cac:ProcurementProjectLot/cac:TenderingTerms/cac:AwardingTerms/cac:AwardingCriterion/cac:SubordinateAwardingCriterion/cbc:AwardingCriterionTypeCode[@listName='award-criterion-type']
BT-539,Award Criterion Type,Code,No,"Whether the criterion concerns the price, the cost, or a non-price non-cost attribute of the tender. (Price is the acquisition price; cost is any other non-price monetary criterion.)",O,IV.2.1.1,Lowest price,18,17,/*/cac:ProcurementProjectLot/cac:TenderingTerms/cac:AwardingTerms/cac:AwardingCriterion/cac:SubordinateAwardingCriterion/cbc:AwardingCriterionTypeCode[@listName='award-criterion-type']
BT-539,Award Criterion Type,Code,No,"Whether the criterion concerns the price, the cost, or a non-price non-cost attribute of the tender. (Price is the acquisition price; cost is any other non-price monetary criterion.)",O,IV.2.1.2,The most economically advantageous tender in terms of,18,17,/*/cac:ProcurementProjectLot/cac:TenderingTerms/cac:AwardingTerms/cac:AwardingCriterion/cac:SubordinateAwardingCriterion/cbc:AwardingCriterionTypeCode[@listName='award-criterion-type']
